Price,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,AUDUSD=X,EURUSD=X,GBPUSD=X,GOOGL,META,MSFT,USDCAD=X,USDJPY=X,AAPL,AMZN,AUDUSD=X,EURUSD=X,GBPUSD=X,GOOGL,META,MSFT,USDCAD=X,USDJPY=X,AAPL,AMZN,AUDUSD=X,EURUSD=X,GBPUSD=X,GOOGL,META,MSFT,USDCAD=X,USDJPY=X,AAPL,AMZN,AUDUSD=X,EURUSD=X,GBPUSD=X,GOOGL,META,MSFT,USDCAD=X,USDJPY=X,AAPL,AMZN,AUDUSD=X,EURUSD=X,GBPUSD=X,GOOGL,META,MSFT,USDCAD=X,USDJPY=X,AAPL,AMZN,AUDUSD=X,EURUSD=X,GBPUSD=X,GOOGL,META,MSFT,USDCAD=X,USDJPY=X
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-07,169.76803588867188,157.7845001220703,0.7505084872245789,1.0898232460021973,1.307206630706787,135.73272705078125,222.49278259277344,295.479736328125,1.2563799619674683,123.7229995727539,172.13999938964844,157.7845001220703,0.7505084872245789,1.0898232460021973,1.307206630706787,135.8885040283203,222.9499969482422,301.3699951171875,1.2563799619674683,123.7229995727539,173.36000061035156,160.07899475097656,0.7512600421905518,1.0935057401657104,1.3106675148010254,137.1645050048828,225.52000427246094,303.6499938964844,1.2611099481582642,123.99500274658203,169.85000610351562,154.51150512695312,0.7467501163482666,1.08672034740448,1.3055000305175781,134.2274932861328,218.55999755859375,296.3500061035156,1.253790020942688,123.50800323486328,171.16000366210938,158.39999389648438,0.7505084872245789,1.0898232460021973,1.307172417640686,136.00999450683594,223.92999267578125,296.6600036621094,1.2563799619674683,123.7229995727539,77594700.0,68136000.0,0,0,0,26234000.0,21037200.0,31411200.0,0,0
2022-04-08,167.7462615966797,154.4604949951172,0.7478480935096741,1.0864840745925903,1.3069332838058472,133.13470458984375,221.8740692138672,291.1657409667969,1.2586699724197388,124.09600067138672,170.08999633789062,154.4604949951172,0.7478480935096741,1.0864840745925903,1.3069332838058472,133.28750610351562,222.3300018310547,296.9700012207031,1.2586699724197388,124.09600067138672,171.77999877929688,157.36849975585938,0.749299943447113,1.0891940593719482,1.3078734874725342,135.6699981689453,225.1300048828125,301.1199951171875,1.2618499994277954,124.6500015258789,169.1999969482422,154.2310028076172,0.7427201867103577,1.0836936235427856,1.298482060432434,132.9654998779297,220.02999877929688,296.2799987792969,1.257599949836731,123.68299865722656,171.77999877929688,156.75,0.7478480935096741,1.0864840745925903,1.3068649768829346,135.58349609375,222.3800048828125,300.44000244140625,1.2586699724197388,124.09600067138672,76575500.0,46002000.0,0,0,0,25142000.0,18375700.0,24361900.0,0,0
2022-04-11,163.466064453125,151.1219940185547,0.7446514964103699,1.0884946584701538,1.303220272064209,128.6758270263672,216.01609802246094,279.6846008300781,1.257599949836731,124.38500213623047,165.75,151.1219940185547,0.7446514964103699,1.0884946584701538,1.303220272064209,128.82350158691406,216.4600067138672,285.260009765625,1.257599949836731,124.38500213623047,169.02999877929688,154.13650512695312,0.7461000084877014,1.0932785272598267,1.3057557344436646,132.09249877929688,220.61000061035156,292.6099853515625,1.2627899646759033,125.76100158691406,165.5,150.5345001220703,0.74187833070755,1.0874648094177246,1.2989881038665771,128.6685028076172,215.22000122070312,285.0,1.257200002670288,124.302001953125,168.7100067138672,152.71299743652344,0.7444298267364502,1.0884946584701538,1.3029484748840332,131.82350158691406,218.4199981689453,291.7900085449219,1.257599949836731,124.38500213623047,72246700.0,52112000.0,0,0,0,36884000.0,20516600.0,34569300.0,0,0
2022-04-12,165.34974670410156,150.78750610351562,0.7415317296981812,1.0877959728240967,1.3024225234985352,127.5680923461914,213.7008514404297,276.5471496582031,1.264009952545166,125.47200012207031,167.66000366210938,150.78750610351562,0.7415317296981812,1.0877959728240967,1.3024225234985352,127.7145004272461,214.13999938964844,282.05999755859375,1.264009952545166,125.47200012207031,169.8699951171875,155.0989990234375,0.7494004368782043,1.0903936624526978,1.3053637742996216,131.60000610351562,222.02999877929688,290.739990234375,1.2661000490188599,125.74299621582031,166.63999938964844,150.38299560546875,0.7400116920471191,1.0851871967315674,1.2996971607208252,126.78900146484375,213.1300048828125,280.489990234375,1.2585400342941284,124.87300109863281,168.02000427246094,153.6925048828125,0.7415096759796143,1.0877959728240967,1.3023545742034912,131.60000610351562,220.24000549316406,289.239990234375,1.264009952545166,125.47200012207031,79265200.0,55178000.0,0,0,0,32710000.0,20128800.0,30966700.0,0,0
2022-04-13,168.05198669433594,155.54100036621094,0.7454997897148132,1.0826143026351929,1.3002548217773438,129.74508666992188,214.5491180419922,281.9984436035156,1.2634400129318237,125.41600036621094,170.39999389648438,155.54100036621094,0.7454997897148132,1.0826143026351929,1.3002548217773438,129.8939971923828,214.99000549316406,287.6199951171875,1.2634400129318237,125.41600036621094,171.0399932861328,156.02499389648438,0.7474958896636963,1.0873819589614868,1.3071553707122803,130.33399963378906,216.61000061035156,288.5799865722656,1.2675600051879883,126.2969970703125,166.77000427246094,149.60000610351562,0.7395793199539185,1.0810343027114868,1.2974375486373901,127.74099731445312,211.3300018310547,281.29998779296875,1.2592600584030151,125.37100219726562,167.38999938964844,150.01849365234375,0.7454997897148132,1.0826143026351929,1.300349473953247,128.0,211.82000732421875,282.7300109863281,1.2634400129318237,125.41600036621094,70618900.0,53390000.0,0,0,0,27928000.0,19231800.0,21907200.0,0,0
2022-04-14,163.01239013671875,151.7064971923828,0.7451497912406921,1.089656949043274,1.312026023864746,126.58472442626953,209.74896240234375,274.3607482910156,1.2566200494766235,125.37699890136719,165.2899932861328,151.7064971923828,0.7451497912406921,1.089656949043274,1.312026023864746,126.7300033569336,210.17999267578125,279.8299865722656,1.2566200494766235,125.37699890136719,171.27000427246094,155.89700317382812,0.7469933032989502,1.0922634601593018,1.3147515058517456,130.47950744628906,214.99000549316406,288.30999755859375,1.2640399932861328,125.98799896240234,165.0399932861328,151.4720001220703,0.7399021983146667,1.0758588314056396,1.3038150072097778,126.60099792480469,210.0,279.32000732421875,1.2525299787521362,125.13099670410156,170.6199951171875,155.38999938964844,0.7451897859573364,1.089656949043274,1.3122154474258423,130.47950744628906,214.88999938964844,288.0899963378906,1.2566200494766235,125.37699890136719,75329400.0,51598000.0,0,0,0,31598000.0,18379500.0,28221600.0,0,0
2022-04-15,,,0.7410151958465576,1.0820988416671753,1.3070015907287598,,,,1.2603000402450562,126.17900085449219,,,0.7410151958465576,1.0820988416671753,1.3070015907287598,,,,1.2603000402450562,126.17900085449219,,,0.7418001294136047,1.0823447704315186,1.3076680898666382,,,,1.2619600296020508,126.6709976196289,,,0.7394798398017883,1.0798786878585815,1.3052785396575928,,,,1.2587300539016724,126.06900024414062,,,0.7410151958465576,1.0820988416671753,1.306165099143982,,,,1.2603000402450562,126.17900085449219,,,0,0,0,,,,0,0
2022-04-18,162.79544067382812,152.78500366210938,0.7393824458122253,1.081525444984436,1.3057557344436646,127.53013610839844,210.3377685546875,275.0372619628906,1.2615000009536743,126.61799621582031,165.07000732421875,152.78500366210938,0.7393824458122253,1.081525444984436,1.3057557344436646,127.67649841308594,210.77000427246094,280.5199890136719,1.2615000009536743,126.61799621582031,166.60000610351562,154.0395050048828,0.7397998571395874,1.081583857536316,1.3057729005813599,128.21249389648438,213.3800048828125,282.4599914550781,1.264299988746643,126.79000091552734,163.57000732421875,150.25050354003906,0.7351497411727905,1.0783647298812866,1.3007960319519043,126.18199920654297,208.3000030517578,278.3399963378906,1.2603199481964111,126.26300048828125,163.9199981689453,151.52349853515625,0.7393824458122253,1.081525444984436,1.3057729005813599,127.0,210.0,278.9100036621094,1.2615000009536743,126.61799621582031,69023900.0,46514000.0,0,0,0,20808000.0,16580800.0,20778000.0,0,0
2022-04-19,165.0933074951172,158.11549377441406,0.7357593774795532,1.0781787633895874,1.3009822368621826,129.85997009277344,216.86434936523438,279.7238464355469,1.2600200176239014,127.0979995727539,167.39999389648438,158.11549377441406,0.7357593774795532,1.0781787633895874,1.3009822368621826,130.00900268554688,217.30999755859375,285.29998779296875,1.2600200176239014,127.0979995727539,167.82000732421875,158.6490020751953,0.7400100231170654,1.081209659576416,1.3039849996566772,130.33299255371094,218.42999267578125,286.1700134277344,1.2645299434661865,128.86099243164062,163.91000366210938,151.55050659179688,0.7346400022506714,1.0761945247650146,1.2983304262161255,126.99949645996094,209.0,278.4100036621094,1.2568999528884888,127.03900146484375,165.02000427246094,152.0294952392578,0.7357593774795532,1.0781787633895874,1.3007622957229614,127.69149780273438,210.52000427246094,279.3800048828125,1.2600200176239014,127.0979995727539,67723800.0,54926000.0,0,0,0,26490000.0,20089900.0,22297700.0,0,0
2022-04-20,164.9256591796875,153.9980010986328,0.7393988370895386,1.0794472694396973,1.301371693611145,127.8932113647461,200.0089874267578,280.76312255859375,1.2603700160980225,129.33299255371094,167.22999572753906,153.9980010986328,0.7393988370895386,1.0794472694396973,1.301371693611145,128.0399932861328,200.4199981689453,286.3599853515625,1.2603700160980225,129.33299255371094,168.8800048828125,157.6024932861328,0.7457177639007568,1.08672034740448,1.3066771030426025,131.3990020751953,214.16000366210938,289.70001220703125,1.2622499465942383,129.37399291992188,166.10000610351562,153.60350036621094,0.7375697493553162,1.0784810781478882,1.2997984886169434,127.5,198.9199981689453,285.3699951171875,1.2473700046539307,127.51100158691406,168.75999450683594,157.6024932861328,0.7393988370895386,1.0794472694396973,1.301574945449829,130.89199829101562,213.61000061035156,289.3999938964844,1.2603700160980225,129.33299255371094,67929800.0,59630000.0,0,0,0,31696000.0,43036500.0,22906700.0,0,0
2022-04-21,164.1268310546875,148.29600524902344,0.7446997761726379,1.0849870443344116,1.3068820238113403,124.67141723632812,187.684326171875,275.32159423828125,1.2486200332641602,128.01300048828125,166.4199981689453,148.29600524902344,0.7446997761726379,1.0849870443344116,1.3068820238113403,124.81449890136719,188.07000732421875,280.80999755859375,1.2486200332641602,128.01300048828125,171.52999877929688,156.73800659179688,0.7456899285316467,1.0934697389602661,1.308832049369812,130.09849548339844,202.97000122070312,293.29998779296875,1.2526799440383911,128.6959991455078,165.91000366210938,147.58949279785156,0.7373799085617065,1.082438588142395,1.3024225234985352,124.52649688720703,185.5800018310547,280.05999755859375,1.24590003490448,127.8270034790039,168.91000366210938,154.71400451660156,0.7446997761726379,1.0849870443344116,1.3068137168884277,129.25,201.60000610351562,288.5799865722656,1.2486200332641602,128.01300048828125,87227800.0,63970000.0,0,0,0,36446000.0,49954100.0,29454600.0,0,0
2022-04-22,159.56063842773438,144.35000610351562,0.7361114025115967,1.0835175514221191,1.302626132965088,119.49835205078125,183.73243713378906,268.67413330078125,1.2589099407196045,128.4080047607422,161.7899932861328,144.35000610351562,0.7361114025115967,1.0835175514221191,1.302626132965088,119.635498046875,184.11000061035156,274.0299987792969,1.2589099407196045,128.4080047607422,167.8699951171875,149.61500549316406,0.737000048160553,1.0854227542877197,1.303373098373413,125.4020004272461,192.72000122070312,283.20001220703125,1.2723499536514282,129.0590057373047,161.5,143.69749450683594,0.7250474691390991,1.077284336090088,1.2840760946273804,118.92500305175781,183.27000427246094,273.3800048828125,1.2583999633789062,127.80699920654297,166.4600067138672,148.25,0.7361114025115967,1.0835175514221191,1.302405595779419,125.0,190.3699951171875,281.67999267578125,1.2589099407196045,128.4080047607422,84882400.0,73078000.0,0,0,0,56884000.0,36426800.0,29405800.0,0,0
2022-04-25,160.6356201171875,146.07400512695312,0.7236937284469604,1.0811045169830322,1.2830876111984253,122.93290710449219,186.60653686523438,275.2333679199219,1.2720999717712402,128.60499572753906,162.8800048828125,146.07400512695312,0.7236937284469604,1.0811045169830322,1.2830876111984253,123.0739974975586,186.99000549316406,280.7200012207031,1.2720999717712402,128.60499572753906,163.1699981689453,146.22149658203125,0.7233377695083618,1.081221342086792,1.2829724550247192,123.27749633789062,187.17999267578125,281.1099853515625,1.2776299715042114,128.82200622558594,158.4600067138672,142.30650329589844,0.7136001586914062,1.0700336694717407,1.269905686378479,118.51100158691406,181.66000366210938,270.7699890136719,1.2719000577926636,127.5250015258789,161.1199951171875,144.0229949951172,0.7236937284469604,1.0811045169830322,1.2829065322875977,119.10099792480469,182.72999572753906,273.2900085449219,1.2720999717712402,128.60499572753906,96046400.0,61874000.0,0,0,0,46128000.0,29281100.0,35678900.0,0,0
2022-04-26,154.639404296875,139.39100646972656,0.717849850654602,1.0714209079742432,1.2739989757537842,118.51398468017578,180.5789337158203,264.9386291503906,1.2735600471496582,127.74400329589844,156.8000030517578,139.39100646972656,0.717849850654602,1.0714209079742432,1.2739989757537842,118.6500015258789,180.9499969482422,270.2200012207031,1.2735600471496582,127.74400329589844,162.33999633789062,144.8560028076172,0.7228723764419556,1.0738831758499146,1.2772371768951416,122.51000213623047,187.19000244140625,278.3599853515625,1.282580018043518,128.18800354003906,156.72000122070312,138.92950439453125,0.7142398357391357,1.0644639730453491,1.261304497718811,118.51100158691406,179.5,270.0,1.2682000398635864,127.04399871826172,162.25,144.8000030517578,0.717849850654602,1.0714209079742432,1.2737231254577637,122.29450225830078,186.6300048828125,277.5,1.2735600471496582,127.74400329589844,95623200.0,77530000.0,0,0,0,73054000.0,31747400.0,46518400.0,0,0
2022-04-27,154.41261291503906,138.16700744628906,0.714600145816803,1.0643619298934937,1.2583998441696167,114.1634750366211,174.5912322998047,277.6844787597656,1.2806099653244019,127.26599884033203,156.57000732421875,138.16700744628906,0.714600145816803,1.0643619298934937,1.2583998441696167,114.29450225830078,174.9499969482422,283.2200012207031,1.2806099653244019,127.26599884033203,159.7899932861328,141.94850158691406,0.7190106511116028,1.0656436681747437,1.2600805759429932,117.24199676513672,181.2100067138672,290.9700012207031,1.2853200435638428,128.5780029296875,155.3800048828125,135.7834930419922,0.7103685736656189,1.0516685247421265,1.2503907680511475,112.73650360107422,169.0,279.1600036621094,1.2778300046920776,127.25900268554688,155.91000366210938,140.19149780273438,0.714600145816803,1.0643619298934937,1.258447289466858,114.46949768066406,174.42999267578125,282.1000061035156,1.2806099653244019,127.26599884033203,88063200.0,71336000.0,0,0,0,91820000.0,71062900.0,63477700.0,0,0
2022-04-28,161.3851318359375,144.59649658203125,0.7125704288482666,1.0555092096328735,1.2541857957839966,118.38662719726562,205.30810546875,283.96923828125,1.2813999652862549,128.3939971923828,163.63999938964844,144.59649658203125,0.7125704288482666,1.0555092096328735,1.2541857957839966,118.52249908447266,205.72999572753906,289.6300048828125,1.2813999652862549,128.3939971923828,164.52000427246094,145.9375,0.7161297798156738,1.056222677230835,1.2566760778427124,119.64949798583984,208.52999877929688,290.9800109863281,1.2878799438476562,131.2209930419922,158.92999267578125,140.3000030517578,0.7055699229240417,1.0472848415374756,1.2414032220840454,114.11499786376953,192.89999389648438,281.4599914550781,1.2799700498580933,128.3679962158203,159.25,142.17799377441406,0.7125704288482666,1.0555092096328735,1.2539657354354858,116.41500091552734,202.9199981689453,285.19000244140625,1.2813999652862549,128.3939971923828,130216800.0,117316000.0,0,0,0,48884000.0,100890600.0,33646600.0,0,0
2022-04-29,155.47767639160156,124.28150177001953,0.710883617401123,1.0504201650619507,1.2463854551315308,113.97868347167969,200.05889892578125,272.09588623046875,1.280460000038147,130.81100463867188,157.64999389648438,124.28150177001953,0.710883617401123,1.0504201650619507,1.2463854551315308,114.1094970703125,200.47000122070312,277.5199890136719,1.280460000038147,130.81100463867188,166.1999969482422,130.76100158691406,0.7179998159408569,1.0590416193008423,1.258352279663086,117.91999816894531,212.47999572753906,289.8800048828125,1.2817200422286987,130.80999755859375,157.25,121.625,0.7095001339912415,1.0505415201187134,1.2467273473739624,113.81449890136719,199.89999389648438,276.5,1.2719800472259521,129.4600067138672,161.83999633789062,129.8489990234375,0.710883617401123,1.0504201650619507,1.2468050718307495,116.7344970703125,204.4600067138672,288.6099853515625,1.280460000038147,130.81100463867188,131747600.0,272662000.0,0,0,0,42676000.0,49193400.0,37073900.0,0,0
2022-05-02,155.7834014892578,124.5,0.7065390348434448,1.0535964965820312,1.2573871612548828,116.44934844970703,210.69703674316406,278.9100646972656,1.2853000164031982,130.01100158691406,157.9600067138672,124.5,0.7065390348434448,1.0535964965820312,1.2573871612548828,116.58300018310547,211.1300048828125,284.4700012207031,1.2853000164031982,130.01100158691406,158.22999572753906,124.66799926757812,0.7082198262214661,1.056769609451294,1.2596362829208374,116.74549865722656,211.8800048828125,284.94000244140625,1.2912399768829346,130.4709930419922,153.27000427246094,118.375,0.7034080028533936,1.0503981113433838,1.2505314350128174,112.5999984741211,200.99000549316406,276.2200012207031,1.284600019454956,129.61599731445312,156.7100067138672,122.4010009765625,0.7065390348434448,1.0535964965820312,1.257379174232483,113.40499877929688,201.1699981689453,277.7099914550781,1.2853000164031982,130.01100158691406,123055300.0,148788000.0,0,0,0,35534000.0,49915300.0,35151100.0,0,0
2022-05-03,157.28244018554688,124.25350189208984,0.7050997614860535,1.0509058237075806,1.2498282194137573,117.19949340820312,211.59518432617188,276.2726135253906,1.2874000072479248,130.11199951171875,159.47999572753906,124.25350189208984,0.7050997614860535,1.0509058237075806,1.2498282194137573,117.33399963378906,212.02999877929688,281.7799987792969,1.2874000072479248,130.11199951171875,160.7100067138672,126.22049713134766,0.7141020894050598,1.0577645301818848,1.2566444873809814,118.44200134277344,214.89999389648438,284.1300048828125,1.289330005645752,130.27999877929688,156.32000732421875,122.82499694824219,0.7054002285003662,1.0494390726089478,1.2493799924850464,116.03450012207031,208.08999633789062,280.1499938964844,1.2826000452041626,129.718994140625,158.14999389648438,124.05349731445312,0.7050997614860535,1.0509058237075806,1.2501094341278076,116.43049621582031,210.4499969482422,283.9599914550781,1.2874000072479248,130.11199951171875,88966500.0,79134000.0,0,0,0,24968000.0,41556300.0,25978600.0,0,0
2022-05-04,163.7323455810547,125.92849731445312,0.7103786468505859,1.0528532266616821,1.2500405311584473,122.12084197998047,222.95184326171875,284.3123779296875,1.2833800315856934,130.11599731445312,166.02000427246094,125.92849731445312,0.7103786468505859,1.0528532266616821,1.2500405311584473,122.26100158691406,223.41000366210938,289.9800109863281,1.2833800315856934,130.11599731445312,166.47999572753906,126.0,0.7150201797485352,1.0566357374191284,1.2537612915039062,122.85449981689453,224.3000030517578,290.8800048828125,1.2849299907684326,130.197998046875,159.25999450683594,119.18299865722656,0.7091394066810608,1.0506519079208374,1.246742844581604,115.11599731445312,206.9600067138672,276.7300109863281,1.2803000211715698,129.80299377441406,159.6699981689453,123.5999984741211,0.7103786468505859,1.0528532266616821,1.2499375343322754,117.03150177001953,210.64999389648438,282.5899963378906,1.2833800315856934,130.11599731445312,108256500.0,110746000.0,0,0,0,49916000.0,41375900.0,33599300.0,0,0
2022-05-05,154.60983276367188,116.40699768066406,0.7252898812294006,1.0622477531433105,1.261813759803772,116.37194061279297,207.85287475585938,271.9292297363281,1.2737200260162354,129.22300720214844,156.77000427246094,116.40699768066406,0.7252898812294006,1.0622477531433105,1.261813759803772,116.50550079345703,208.27999877929688,277.3500061035156,1.2737200260162354,129.22300720214844,164.0800018310547,123.4990005493164,0.7265276908874512,1.0639996528625488,1.2631685733795166,121.03900146484375,220.1699981689453,286.3500061035156,1.2848999500274658,130.4320068359375,154.9499969482422,115.07250213623047,0.7089784741401672,1.0504642724990845,1.2327568531036377,115.00550079345703,206.16000366210938,274.3399963378906,1.271299958229065,128.77499389648438,163.85000610351562,123.0,0.7252898812294006,1.0622477531433105,1.2618932723999023,120.2040023803711,218.74000549316406,285.5400085449219,1.2737200260162354,129.22300720214844,130525300.0,144392000.0,0,0,0,45840000.0,41129200.0,43260400.0,0,0
2022-05-06,155.34068298339844,114.77249908447266,0.712100088596344,1.0539740324020386,1.2364147901535034,115.61380767822266,203.3521270751953,269.36041259765625,1.2826999425888062,130.3300018310547,157.27999877929688,114.77249908447266,0.712100088596344,1.0539740324020386,1.2364147901535034,115.74649810791016,203.77000427246094,274.7300109863281,1.2826999425888062,130.3300018310547,159.44000244140625,119.05049896240234,0.7132998704910278,1.0598385334014893,1.2380222082138062,117.57150268554688,209.3800048828125,279.25,1.2894799709320068,130.80499267578125,154.17999267578125,113.08149719238281,0.7063798308372498,1.048536777496338,1.2277697324752808,114.0155029296875,201.02000427246094,271.2699890136719,1.2814199924468994,130.2209930419922,156.00999450683594,114.8499984741211,0.712100088596344,1.0539740324020386,1.2366442680358887,115.18450164794922,207.33999633789062,274.80999755859375,1.2826999425888062,130.3300018310547,116124600.0,124260000.0,0,0,0,39710000.0,34747200.0,37780300.0,0,0
2022-05-09,150.18504333496094,108.78900146484375,0.7046997547149658,1.053219199180603,1.2326656579971313,112.38201904296875,195.80764770507812,259.4088134765625,1.2918200492858887,130.74899291992188,152.05999755859375,108.78900146484375,0.7046997547149658,1.053219199180603,1.2326656579971313,112.51100158691406,196.2100067138672,264.5799865722656,1.2918200492858887,130.74899291992188,155.8300018310547,114.0,0.7046997547149658,1.0572165250778198,1.240494728088379,115.0770034790039,202.57000732421875,272.3599853515625,1.2991100549697876,131.3249969482422,151.49000549316406,107.95700073242188,0.697050154209137,1.0496593713760376,1.2262115478515625,112.00050354003906,195.5800018310547,263.32000732421875,1.2908899784088135,130.14999389648438,154.92999267578125,111.3125,0.7046997547149658,1.053219199180603,1.2328935861587524,113.25,199.83999633789062,270.05999755859375,1.2918200492858887,130.74899291992188,131577900.0,128124000.0,0,0,0,40802000.0,36303200.0,47726000.0,0,0
2022-05-10,152.6048583984375,108.85900115966797,0.6957392692565918,1.056579828262329,1.2338824272155762,114.26385498046875,197.2446746826172,264.232666015625,1.3008400201797485,130.3769989013672,154.50999450683594,108.85900115966797,0.6957392692565918,1.056579828262329,1.2338824272155762,114.3949966430664,197.64999389648438,269.5,1.3008400201797485,130.3769989013672,156.74000549316406,112.64250183105469,0.6986001133918762,1.0585819482803345,1.2374706268310547,116.25,202.9600067138672,273.75,1.303670048713684,130.5279998779297,152.92999267578125,107.1709976196289,0.691279947757721,1.0527312755584717,1.2293771505355835,112.90049743652344,194.19000244140625,265.07000732421875,1.2963999509811401,129.81500244140625,155.52000427246094,111.25,0.6957392692565918,1.056579828262329,1.2334866523742676,115.50749969482422,199.50999450683594,271.69000244140625,1.3008400201797485,130.3769989013672,115366700.0,105434000.0,0,0,0,39900000.0,34452500.0,39336400.0,0,0
2022-05-11,144.693603515625,105.37200164794922,0.693600058555603,1.0532968044281006,1.2309207916259766,113.4722671508789,188.3529510498047,255.4575653076172,1.3031200170516968,130.3509979248047,146.5,105.37200164794922,0.693600058555603,1.0532968044281006,1.2309207916259766,113.60250091552734,188.74000549316406,260.54998779296875,1.3031200170516968,130.3509979248047,155.4499969482422,110.15599822998047,0.7051888108253479,1.0575631856918335,1.239802598953247,116.364501953125,200.6699981689453,271.3599853515625,1.3035900592803955,130.7830047607422,145.80999755859375,104.42849731445312,0.6930007338523865,1.0507071018218994,1.2281994819641113,113.23650360107422,188.27000427246094,259.29998779296875,1.2921299934387207,129.61199951171875,153.5,108.10350036621094,0.693600058555603,1.0532968044281006,1.230754017829895,113.23650360107422,196.3300018310547,265.67999267578125,1.3031200170516968,130.3509979248047,142689800.0,109704000.0,0,0,0,37534000.0,31153400.0,48975900.0,0,0
2022-05-12,140.8021697998047,106.93049621582031,0.692750096321106,1.05124831199646,1.2234212160110474,112.71463775634766,190.8478240966797,250.35923767089844,1.2994400262832642,129.8350067138672,142.55999755859375,106.93049621582031,0.692750096321106,1.05124831199646,1.2234212160110474,112.84400177001953,191.24000549316406,255.35000610351562,1.2994400262832642,129.8350067138672,146.1999969482422,110.78050231933594,0.6952000260353088,1.0529751777648926,1.224814772605896,114.29499816894531,198.0500030517578,259.8800048828125,1.3058600425720215,129.8979949951172,138.8000030517578,102.40550231933594,0.6844701766967773,1.0373551845550537,1.2171372175216675,109.82450103759766,184.77999877929688,250.02000427246094,1.2977299690246582,127.58499908447266,142.77000427246094,102.75,0.692750096321106,1.05124831199646,1.223466157913208,111.37750244140625,187.05999755859375,257.69000244140625,1.2994400262832642,129.8350067138672,182602000.0,132026000.0,0,0,0,53836000.0,38262200.0,51033800.0,0,0
2022-05-13,145.2960968017578,113.05500030517578,0.6871907711029053,1.0379581451416016,1.220613718032837,115.91746520996094,198.21267700195312,256.0164489746094,1.3023099899291992,128.58799743652344,147.11000061035156,113.05500030517578,0.6871907711029053,1.0379581451416016,1.220613718032837,116.05049896240234,198.6199951171875,261.1199951171875,1.3023099899291992,128.58799743652344,148.10000610351562,113.18399810791016,0.692520797252655,1.041938066482544,1.2245148420333862,117.875,199.88999938964844,263.0400085449219,1.302899956703186,129.43699645996094,143.11000061035156,107.80000305175781,0.6866716742515564,1.0351966619491577,1.2157167196273804,113.6050033569336,191.27999877929688,255.35000610351562,1.2925399541854858,128.36599731445312,144.58999633789062,109.06900024414062,0.6871907711029053,1.0379581451416016,1.2204350233078003,114.53299713134766,192.5800018310547,257.3500061035156,1.3023099899291992,128.58799743652344,113990900.0,93684000.0,0,0,0,35038000.0,24549800.0,34925100.0,0,0
2022-05-16,143.7454376220703,110.81050109863281,0.6946181058883667,1.0400632619857788,1.2258507013320923,114.31380462646484,199.62977600097656,256.3890075683594,1.2906999588012695,129.4320068359375,145.5399932861328,110.81050109863281,0.6946181058883667,1.0400632619857788,1.2258507013320923,114.44499969482422,200.0399932861328,261.5,1.2906999588012695,129.4320068359375,147.52000427246094,113.99250030517578,0.6959198713302612,1.0437977313995361,1.2297248840332031,116.16999816894531,205.3699951171875,265.82000732421875,1.2980400323867798,129.60400390625,144.17999267578125,110.35399627685547,0.6875702142715454,1.0391337871551514,1.2218962907791138,113.8895034790039,195.92999267578125,255.77999877929688,1.287969946861267,128.70599365234375,145.5500030517578,113.0999984741211,0.6946181058883667,1.0400632619857788,1.2261513471603394,114.95549774169922,197.0500030517578,259.9599914550781,1.2906999588012695,129.4320068359375,86643800.0,74566000.0,0,0,0,25990000.0,27112600.0,32550900.0,0,0
2022-05-17,147.39981079101562,115.36849975585938,0.6972820162773132,1.0438958406448364,1.2324832677841187,116.3394775390625,202.20448303222656,261.60504150390625,1.284999966621399,128.92300415039062,149.24000549316406,115.36849975585938,0.6972820162773132,1.0438958406448364,1.2324832677841187,116.4729995727539,202.6199951171875,266.82000732421875,1.284999966621399,128.92300415039062,149.77000427246094,115.80000305175781,0.7043002247810364,1.055375576019287,1.2498124837875366,116.9000015258789,205.4600067138672,268.3299865722656,1.2853800058364868,129.75,146.67999267578125,111.27649688720703,0.6973500847816467,1.0432424545288086,1.2322099208831787,114.87000274658203,198.36000061035156,262.4599914550781,1.2806700468063354,128.83999633789062,148.86000061035156,113.2750015258789,0.6972820162773132,1.0438958406448364,1.2327111959457397,116.84049987792969,202.1199951171875,266.1099853515625,1.284999966621399,128.92300415039062,78336300.0,76448000.0,0,0,0,23054000.0,24872700.0,28828800.0,0,0
